0.14104703715222333,0.17952964170932872,0.14104703715222333,0.17952964170932872
0.10825116555952642,0.13761821842597716,0.10825116555952642,0.13761821842597716
0.097040698962812,0.12351233911279308,0.097040698962812,0.12351233911279308
0.1150353872186181,0.14611188168637812,0.1150353872186181,0.14611188168637812
0.09503385258220501,0.12090498936118087,0.09503385258220501,0.12090498936118087
0.0967348988370937,0.1230941310079848,0.0967348988370937,0.1230941310079848
0.1986960895501568,0.251274222006683,0.1986960895501568,0.251274222006683
0.1020581178886543,0.12980723506858874,0.1020581178886543,0.12980723506858874
0.09766663113988361,0.12425685084473584,0.09766663113988361,0.12425685084473584
0.06479462306440939,0.0824259511879611,0.06479462306440939,0.0824259511879611
0.10269887458813813,0.13067578365013585,0.10269887458813813,0.13067578365013585
0.11789956373437574,0.1496893855105786,0.11789956373437574,0.1496893855105786
0.08178891245203895,0.10415425712083912,0.08178891245203895,0.10415425712083912
0.09557626976868479,0.12163953433949505,0.09557626976868479,0.12163953433949505
0.046203172447806216,0.05875602283078718,0.046203172447806216,0.05875602283078718
6.800851196810599,8.66992089077718,6.800851196810599,8.66992089077718
0.6604679868163382,0.8407602545571646,0.6604679868163382,0.8407602545571646
0.09054594373772175,0.11528264626818374,0.09054594373772175,0.11528264626818374
0.07491521221066533,0.09514503598419735,0.07491521221066533,0.09514503598419735
0.09181836585717945,0.11691937880147173,0.09181836585717945,0.11691937880147173
0.18627051767638558,0.2371227332028259,0.18627051767638558,0.2371227332028259
